text,label
"i certain -ly can . we have nearly 80 different attractions around town . first of all , do you have any preference as to the area of town you want to visit ?",1
where are you waiting for me to be picked up at ?,0
okay . i have got you booked for a 5-night stay at el shaddai for 5 nights and 5 people . can i help you with anything else today ?,1
train tr5389 . cab . sonlos is emmanuel is over phone by 9:40 . whatever the frequency you may be looking for you will be glad .,0
we have two guesthouses and three hotel -s in town centre . do you have a price range in mind ?,1
wonderful ! after such a great time and the we have both attended the festival your table will be available . goodbye ! siwih,0
do you have a price preference ? i have both cheap and moderate -ly priced guesthouses available .,1
this train is a white one ? yesthere are trains and a yellow one that use -s terling road . for someone with moderate green questions how many,0
would recommend to switch your phone number to the south phone number of the hotel you choose for postcode . its freeit can be found in the south phone,0
"okay , for how many people how long and when please ?",1
"and at the uk level , you are free to get on with your own for about one hour . brussels airport 90 years ago",0
sure ! that pool is located between victoria road and the river in postcode cb43px . that is on the north side of town . their phone number is 01223302579 .,1
"sure , where will you be traveling to ?",1
is there any particular cuisine you prefer ?,1
"011223464646 , 16883633654 , 2365497407059 , 13367555705526 , 31031018163 , 233898",0
their postcode number is 3jxa33rb . do you have a question ? we will try to help you .,0
nice it worked but i could not make that :) goodbye :p thanks for using our site ! goodbye ! goodbye ! goodbye goodbye ! goodbye ! goodbye !,0
"train tr0734 north by starting tr0734 at 4:50 a . m . leaves 1:17 p . m . , arrives at 5:58 p . m",0
it is booked ! do you need contact info ?,1
you are welcome . have a great time !,1
based on the eighth avenue bistro the customer and the room will have a food cart at 9:15 a . m .,0
i have 3 of them . two are expensive and one is moderate -ly priced . do you have a preference ?,1
not available for all visitors ) starting the bike and leaving at 1:22 the starting time will be 6:29 and coming back to your destination the arrival time,0
"tr2534 arrives by 10:09 am . the tr2534 arrives by 10:07 am . have a great time ! thank you , thank you for calling .",0
12:21 and there are several women that book in that area . do you have a preference ?,0
thank you for using our service today !,1
that ticket could be booked at the head office or by calling 07217030600 .,0
"you have 7 trains , starting with tr6368 at 17:32 . would you like to book that one ?",1
"the reservation , please enjoy ! stay safe !",0
table for 1 at caffe uno is confirmed for wednesday at 18:15 . they will hold your table until 15 minutes after your reservation time . your confirmation number is a3l9kq34 .,1
well riverboat the deportation to west of town was valid for 45 minutes . does this area have a postcode or a street number ? the postcode is,0
"done ! the total fare is 47.04 pounds , payable at the station , and your reference number is 6cxb3ca2 . can i help you with anything else ?",1
the tr2775 probably the tr2775 is used in sweden they have all tr2775s all that are on tuesday . they do have 8x30 house,0
"the lensfield hotel matches that all your requirement -s , would you like to book there ?",1
"the ballare unleggare , un leggare and quearle et perarde) . can you help me with anything else else ? how",0
i recommend the mumford theatre in the centre . their phone number is 08451962320 . is there anything else i can help you with ?,1
what tie i can come in with you) you have arrived . thank you . have a great day . goodbye !,0
"i have many listing fitting that description , can you narrow down the specification -s a bit ?",1
have a great dinner in cambridge . goodbye .,1
there are a total of 79 attractions in centre what type of attraction that you are looking for ?,1
"sure i can get that for you . the address is gonville place , cb11ly in the centre area . the price range is expensive .",1
"the police station is at parkside , cambridge .",1
happy to help . have a great day .,1
64 cherry nice match yes would you like a different type of favourite time for your visit ? i have what would be the price and price range,0
no there is anything else you want to know ? she adds with a knowing smile . go on ! what would you like to be doing ? you offer,0
graffiti is a nice place and is in expensive price range . would you like the address ?,1
"thank you for contacting the cambridge towninfo centre , have a great day !",1
your welcome good bye,1
i have train tr3292 leaving norwich at 8:16 and arriving in cambridge at 9:35 . would you like to make a reservation for this train ?,1
would a bust ? her response was yes . can you find me your phone number and all the details ? sure ! what time would you like,0
"your booking for hakka was completed successfully , reference number pm03z53s . can i help you with anything else ?",1
"that would be a joke ,  howard said at one point , clearly trying to scare the heck out of his girlfriend , and like the police . it looked like there",0
"okay , what type of food would you like to eat and what is your price range ?",1
