text,label
"alright got you booked on train tr4987 , the total fee is 70.8 gbp payable at the station . your reference number is : 9uprwuhb . anything else i can help with today ?",1
it is a museum in centre . the phone number is 01223365454 . is there anything else i can help you with today ?,0
the gonville hotel is in the center and has free parking and internet . the phone number is 01223366611 . would that work for you ?,0
tr5713 is the train id .,0
i can get you on a train leaving at 22:01 .,0
the booking was successful . the total fee is 18.88 gbp payable at the station . the reference number is : ab2fx8kz .,0
"sure , it is a swimming pool located in the north . want more information ?",1
thank you for using cambridge towninfo centre . have a great day !,1
i can assist you with that . what time friday would you like to leave at ?,1
"ah , that is a great theatre in the south part of town . located on clifton way , phone is 01223511511 .",1
where will you be departing from and what is your destination ?,0
booking was successful . the table will be reserved for 15 minutes . your reference number is fvvica5m . will that be all ?,1
sure thing ! how many tickets do you need ?,1
"i d be happy to book that for you , first i ll need to know what day you d like your stay to begin and how many nights you d like .",0
i have a train leaving peterborough at 05:19 on friday and arriving in cambridge at 50 minutes after that .,0
"yes , both hakka and the hotpot serve chinese . can i book either for you ?",1
"perfect , and what day will you be arriving ?",1
"thank you , let us know if you need anything else . good bye .",1
is there a time you need to leave or arrive by ?,1
the tr2141 arrives by 15:27 . would you like me to reserve some seats for you ?,1
the postcode is cb39ey . will there be anything else today ?,1
cote is located at bridge street city centre .,0
booking was successful . the table will be reserved for 15 minutes . reference number is : azhhem1u . is there anything else i can help with ?,1
wonderful . have a nice time . can i reserve a taxi for you ?,1
what type of food are you interested in ?,0
i have made your reservation for 2 nights for 6 people starting friday at the alexander bed and breakfast . your reference number is : 9zk2b30y . is there anything else i can help you with today ?,0
it is free to enter . the phone is 01223332320 . where will you travel to ?,1
i have booked your table . the reference number is jnluqcwp .,0
sure . when would you like to leave the burger kitchen ?,1
i will book that for you now .,0
"okay i booked reservations for 4 , your reference number is z1ynzdty . can i help you with anything further ?",1
i sure will help with that . what is your prefered type of food ?,1
you are welcome . you have a great day .,1
i have found a place called curry prince that fits that . would you like me to place a reservation for you ?,1
"ah yes , the eraina . it is an expensive european restaurant in the city centre . would you like more info ?",1
"ashley hotel is a great hotel located in the north with free wifi and parking . if that sounds good to you , then i will go ahead and book it ?",1
their postcode is cb30ag an the entrance is free .,1
your train has been booked for 8 tickets . the reference number is phxz03nh and the fee is 78.4gbp payable at the station . can i help with anything else today ?,0
would you like to try shanghai family restaurant ?,0
"ok , i have made you a booking at the cambridge belfry , on back lane , cambourne , cb236bw . phone is 01954714600 . the reference number is jxgopprz .",1
"i am sorry , that time and day is unavailable for your reservation . would you like to try another ?",0
"i am sorry , but there is no availability for breakfast on tuesday at all .",0
"there are 79 place -s to go in cambridge , what kind of place are you looking for ?",0
in what area of town do you prefer it to be ?,1
the price is 17.60 pounds and you would arrive by 16:55 . the total travel time is 79 minutes .,1
your reference number is : 2grqx8n4 . is there anything else i can help you with today ?,0
"tr1469 leaves at 17:50 , would that work for you ?",1
the limehouse is a moderate -ly priced 4 star guesthouse . it does have free parking and internet . would you like me to book this for you ?,0
sure no problem . address is 11 peas hill city centre and phone number is 01223566188 . would you like to book a reservation ?,1
thank you for using our service today .,0
you are welcome . have a great day .,0
i would recommend gonville . it is in the center of town and is in the cheap price range . what area would you like ?,0
"yes , i can . the address is university of cambridge , downing street , postcode cb23dz .",1
i have 7 trains that will get you to cambridge by 12:32 . tr5953 will get you there by 12:32 . would you like me to book a ticket for you ?,0
i have 13 colleges in the center of town . i recommend downing college . they are free to get in . their address is regent street .,0
